beneficiary_id,fraud_probability,risk_level,death_record_match,aadhaar_verified,location_mismatch,age,risk_factors
B035737,0.0,,0,1,0,77,✓ No major risk factors
B035738,0.1575,LOW,0,0,0,79,⚠️ Aadhaar not verified
B035739,0.0,,0,1,0,57,✓ No major risk factors
B035740,0.0,,0,1,0,43,✓ No major risk factors
B035741,0.10750000000000001,LOW,0,1,0,98,✓ No major risk factors
B035742,0.10750000000000001,LOW,0,1,0,71,✓ No major risk factors
B035743,0.265,LOW,0,0,0,80,⚠️ Aadhaar not verified
B035744,0.10750000000000001,LOW,0,1,0,66,✓ No major risk factors
B035745,0.10750000000000001,LOW,0,1,0,61,✓ No major risk factors
B035746,0.1575,LOW,0,0,0,75,⚠️ Aadhaar not verified
B035747,0.1625,LOW,0,0,0,48,⚠️ Aadhaar not verified
B035748,0.4725,MEDIUM,1,1,0,69,⚠️ Death record found
B035749,0.5275,MEDIUM,1,0,0,55,⚠️ Death record found | ⚠️ Aadhaar not verified
B035750,0.005000000000000001,LOW,0,1,0,67,✓ No major risk factors
B035751,0.005000000000000001,LOW,0,1,0,58,✓ No major risk factors
B035752,0.1575,LOW,0,0,0,76,⚠️ Aadhaar not verified
B035753,0.21500000000000002,LOW,0,1,0,100,⚠️ Centenarian (100 yrs)
B035754,0.10750000000000001,LOW,0,1,0,61,✓ No major risk factors
B035755,0.3675,MEDIUM,0,0,0,100,⚠️ Aadhaar not verified | ⚠️ Centenarian (100 yrs)
B035756,0.10750000000000001,LOW,0,1,0,51,✓ No major risk factors
B035757,0.10750000000000001,LOW,0,1,0,78,✓ No major risk factors
B035758,0.63,HIGH,1,0,0,24,⚠️ Death record found | ⚠️ Aadhaar not verified
B035759,0.1125,LOW,0,1,0,68,✓ No major risk factors
B035760,0.0,,0,1,0,99,✓ No major risk factors
B035761,0.10750000000000001,LOW,0,1,0,89,✓ No major risk factors
B035762,0.0,,0,1,0,63,✓ No major risk factors
B035763,0.10750000000000001,LOW,0,1,0,63,✓ No major risk factors
B035764,0.10750000000000001,LOW,0,1,0,50,✓ No major risk factors
B035765,0.1575,LOW,0,0,0,57,⚠️ Aadhaar not verified
B035766,0.1575,LOW,0,0,0,66,⚠️ Aadhaar not verified
B035767,0.1575,LOW,0,0,0,84,⚠️ Aadhaar not verified
B035768,0.4725,MEDIUM,1,1,0,63,⚠️ Death record found
B035769,0.27,LOW,0,0,0,75,⚠️ Aadhaar not verified
B035770,0.1575,LOW,0,0,0,67,⚠️ Aadhaar not verified
B035771,0.1575,LOW,0,0,0,97,⚠️ Aadhaar not verified
B035772,0.1575,LOW,0,0,0,67,⚠️ Aadhaar not verified
B035773,0.005000000000000001,LOW,0,1,0,21,✓ No major risk factors
B035774,0.0,,0,1,0,67,✓ No major risk factors
B035775,0.0,,0,1,0,77,✓ No major risk factors
B035776,0.10750000000000001,LOW,0,1,0,72,✓ No major risk factors
B035777,0.265,LOW,0,0,0,44,⚠️ Aadhaar not verified
B035778,0.10750000000000001,LOW,0,1,0,75,✓ No major risk factors
B035779,0.1575,LOW,0,0,0,93,⚠️ Aadhaar not verified
B035780,0.31750000000000006,MEDIUM,0,1,0,111,⚠️ Centenarian (111 yrs)
B035781,0.0,,0,1,0,54,✓ No major risk factors
B035782,0.0,,0,1,0,44,✓ No major risk factors
B035783,0.265,LOW,0,0,0,29,⚠️ Aadhaar not verified
B035784,0.10750000000000001,LOW,0,1,0,35,✓ No major risk factors
B035785,0.0,,0,1,0,31,✓ No major risk factors
B035786,0.0,,0,1,0,64,✓ No major risk factors
B035787,0.265,LOW,0,0,0,51,⚠️ Aadhaar not verified
B035788,0.1575,LOW,0,0,0,48,⚠️ Aadhaar not verified
B035789,0.10750000000000001,LOW,0,1,0,66,✓ No major risk factors
B035790,0.10750000000000001,LOW,0,1,0,76,✓ No major risk factors
B035791,0.265,LOW,0,0,0,55,⚠️ Aadhaar not verified
B035792,0.4725,MEDIUM,1,1,0,47,⚠️ Death record found
B035793,0.41750000000000004,MEDIUM,0,0,1,66,⚠️ Aadhaar not verified | ⚠️ Location mismatch
B035794,0.1575,LOW,0,0,0,66,⚠️ Aadhaar not verified
B035795,0.10750000000000001,LOW,0,1,0,52,✓ No major risk factors
B035796,0.0,,0,1,0,51,✓ No major risk factors
B035797,0.4725,MEDIUM,1,1,0,28,⚠️ Death record found
B035798,0.0,,0,1,0,75,✓ No major risk factors
B035799,0.0,,0,1,0,31,✓ No major risk factors
B035800,0.0,,0,1,0,55,✓ No major risk factors
B035801,0.0,,0,1,0,53,✓ No major risk factors
B035802,0.10750000000000001,LOW,0,1,0,47,✓ No major risk factors
B035803,0.0,,0,1,0,53,✓ No major risk factors
B035804,0.0,,0,1,0,53,✓ No major risk factors
B035805,0.10750000000000001,LOW,0,1,0,53,✓ No major risk factors
B035806,0.0,,0,1,0,65,✓ No major risk factors
B035807,0.0,,0,1,0,52,✓ No major risk factors
B035808,0.10750000000000001,LOW,0,1,0,46,✓ No major risk factors
B035809,0.005000000000000001,LOW,0,1,0,55,✓ No major risk factors
B035810,0.10750000000000001,LOW,0,1,0,77,✓ No major risk factors
B035811,0.0,,0,1,0,75,✓ No major risk factors
B035812,0.10750000000000001,LOW,0,1,0,66,✓ No major risk factors
B035813,0.10750000000000001,LOW,0,1,0,77,✓ No major risk factors
B035814,0.3675,MEDIUM,0,1,1,47,⚠️ Location mismatch
B035815,0.0,,0,1,0,61,✓ No major risk factors
B035816,0.10750000000000001,LOW,0,1,0,79,✓ No major risk factors
B035817,0.3675,MEDIUM,0,1,1,75,⚠️ Location mismatch
B035818,0.265,LOW,0,0,0,56,⚠️ Aadhaar not verified
B035819,0.4725,MEDIUM,1,1,0,77,⚠️ Death record found
B035820,0.0,,0,1,0,34,✓ No major risk factors
B035821,0.0,,0,1,0,42,✓ No major risk factors
B035822,0.1125,LOW,0,1,0,69,✓ No major risk factors
B035823,0.10750000000000001,LOW,0,1,0,62,✓ No major risk factors
B035824,0.1575,LOW,0,0,0,47,⚠️ Aadhaar not verified
B035825,0.0,,0,1,0,76,✓ No major risk factors
B035826,0.10750000000000001,LOW,0,1,0,67,✓ No major risk factors
B035827,0.10750000000000001,LOW,0,1,0,46,✓ No major risk factors
B035828,0.005000000000000001,LOW,0,1,0,70,✓ No major risk factors
B035829,0.1125,LOW,0,1,0,77,✓ No major risk factors
B035830,0.0,,0,1,0,49,✓ No major risk factors
B035831,0.0,,0,1,0,57,✓ No major risk factors
B035832,0.5275,MEDIUM,1,0,0,71,⚠️ Death record found | ⚠️ Aadhaar not verified
B035833,0.1625,LOW,0,0,0,68,⚠️ Aadhaar not verified
B035834,0.1575,LOW,0,0,0,24,⚠️ Aadhaar not verified
B035835,0.21000000000000002,LOW,0,1,0,100,⚠️ Centenarian (100 yrs)
B035836,0.10750000000000001,LOW,0,1,0,64,✓ No major risk factors
B035837,0.10750000000000001,LOW,0,1,0,61,✓ No major risk factors
B035838,0.27,LOW,0,0,0,47,⚠️ Aadhaar not verified
B035839,0.265,LOW,0,0,0,65,⚠️ Aadhaar not verified
B035840,0.0,,0,1,0,56,✓ No major risk factors
B035841,0.265,LOW,0,0,0,76,⚠️ Aadhaar not verified
B035842,0.1575,LOW,0,0,0,67,⚠️ Aadhaar not verified
B035843,0.265,LOW,0,0,0,76,⚠️ Aadhaar not verified
B035844,0.0,,0,1,0,24,✓ No major risk factors
B035845,0.0,,0,1,0,89,✓ No major risk factors
B035846,0.84,CRITICAL,1,0,0,102,⚠️ Death record found | ⚠️ Aadhaar not verified | ⚠️ Centenarian (102 yrs) | 🚨 High fraud probability
B035847,0.27,LOW,0,0,0,68,⚠️ Aadhaar not verified
B035848,0.0,,0,1,0,61,✓ No major risk factors
B035849,0.0,,0,1,0,47,✓ No major risk factors
B035850,0.10750000000000001,LOW,0,1,0,66,✓ No major risk factors
B035851,0.265,LOW,0,1,1,76,⚠️ Location mismatch
B035852,0.1575,LOW,0,0,0,35,⚠️ Aadhaar not verified
B035853,0.10750000000000001,LOW,0,1,0,70,✓ No major risk factors
B035854,0.0,,0,1,0,35,✓ No major risk factors
B035855,0.0,,0,1,0,96,✓ No major risk factors
B035856,0.10750000000000001,LOW,0,1,0,78,✓ No major risk factors
B035857,0.26,LOW,0,1,1,61,⚠️ Location mismatch
B035858,0.005000000000000001,LOW,0,1,0,62,✓ No major risk factors
B035859,0.265,LOW,0,0,0,47,⚠️ Aadhaar not verified
B035860,0.21000000000000002,LOW,0,1,0,100,⚠️ Centenarian (100 yrs)
B035861,0.0,,0,1,0,60,✓ No major risk factors
B035862,0.265,LOW,0,0,0,51,⚠️ Aadhaar not verified
B035863,0.0,,0,1,0,71,✓ No major risk factors
B035864,0.0,,0,1,0,78,✓ No major risk factors
B035865,0.0,,0,1,0,31,✓ No major risk factors
B035866,0.7324999999999999,HIGH,1,1,1,75,⚠️ Death record found | ⚠️ Location mismatch
B035867,0.4725,MEDIUM,1,1,0,66,⚠️ Death record found
B035868,0.265,LOW,0,0,0,59,⚠️ Aadhaar not verified
B035869,0.0,,0,1,0,77,✓ No major risk factors
B035870,0.1575,LOW,0,0,0,76,⚠️ Aadhaar not verified
B035871,0.0,,0,1,0,56,✓ No major risk factors
B035872,0.265,LOW,0,0,0,66,⚠️ Aadhaar not verified
B035873,0.21000000000000002,LOW,0,1,0,102,⚠️ Centenarian (102 yrs)
B035874,0.10750000000000001,LOW,0,1,0,80,✓ No major risk factors
B035875,0.265,LOW,0,0,0,60,⚠️ Aadhaar not verified
B035876,0.0,,0,1,0,67,✓ No major risk factors
B035877,0.4725,MEDIUM,1,1,0,93,⚠️ Death record found
B035878,0.0,,0,1,0,51,✓ No major risk factors
B035879,0.1575,LOW,0,0,0,77,⚠️ Aadhaar not verified
B035880,0.3675,MEDIUM,0,1,1,75,⚠️ Location mismatch
B035881,0.265,LOW,0,0,0,91,⚠️ Aadhaar not verified
B035882,0.005000000000000001,LOW,0,1,0,80,✓ No major risk factors
B035883,0.0,,0,1,0,70,✓ No major risk factors
B035884,0.27,LOW,0,0,0,70,⚠️ Aadhaar not verified
B035885,0.265,LOW,0,0,0,67,⚠️ Aadhaar not verified
B035886,0.10750000000000001,LOW,0,1,0,57,✓ No major risk factors
B035887,0.0,,0,1,0,43,✓ No major risk factors
B035888,0.0,,0,1,0,71,✓ No major risk factors
B035889,0.6825,HIGH,1,1,0,102,⚠️ Death record found | ⚠️ Centenarian (102 yrs)
B035890,0.1575,LOW,0,0,0,51,⚠️ Aadhaar not verified
B035891,0.0,,0,1,0,92,✓ No major risk factors
B035892,0.0,,0,1,0,91,✓ No major risk factors
B035893,0.10750000000000001,LOW,0,1,0,66,✓ No major risk factors
B035894,0.005000000000000001,LOW,0,1,0,55,✓ No major risk factors
B035895,0.0,,0,1,0,62,✓ No major risk factors
B035896,0.265,LOW,0,0,0,70,⚠️ Aadhaar not verified
B035897,0.1625,LOW,0,0,0,41,⚠️ Aadhaar not verified
B035898,0.265,LOW,0,0,0,31,⚠️ Aadhaar not verified
B035899,0.10750000000000001,LOW,0,1,0,69,✓ No major risk factors
B035900,0.0,,0,1,0,98,✓ No major risk factors
B035901,0.0,,0,1,0,77,✓ No major risk factors
B035902,0.63,HIGH,1,0,0,75,⚠️ Death record found | ⚠️ Aadhaar not verified
B035903,0.10750000000000001,LOW,0,1,0,37,✓ No major risk factors
B035904,0.0,,0,1,0,79,✓ No major risk factors
B035905,0.475,MEDIUM,0,0,0,113,⚠️ Aadhaar not verified | ⚠️ Centenarian (113 yrs)
B035906,0.0,,0,1,0,72,✓ No major risk factors
B035907,0.10750000000000001,LOW,0,1,0,54,✓ No major risk factors
B035908,0.10750000000000001,LOW,0,1,0,76,✓ No major risk factors
B035909,0.0,,0,1,0,21,✓ No major risk factors
B035910,0.1625,LOW,0,0,0,49,⚠️ Aadhaar not verified
B035911,0.0,,0,1,0,84,✓ No major risk factors
B035912,0.0,,0,1,0,43,✓ No major risk factors
B035913,0.0,,0,1,0,66,✓ No major risk factors
B035914,0.26,LOW,0,1,1,68,⚠️ Location mismatch
B035915,0.005000000000000001,LOW,0,1,0,33,✓ No major risk factors
B035916,0.0,,0,1,0,46,✓ No major risk factors
B035917,0.0,,0,1,0,35,✓ No major risk factors
B035918,0.21000000000000002,LOW,0,1,0,102,⚠️ Centenarian (102 yrs)
B035919,0.10750000000000001,LOW,0,1,0,74,✓ No major risk factors
B035920,0.10750000000000001,LOW,0,1,0,92,✓ No major risk factors
B035921,0.0,,0,1,0,57,✓ No major risk factors
B035922,0.4725,MEDIUM,1,1,0,78,⚠️ Death record found
B035923,0.63,HIGH,1,0,0,25,⚠️ Death record found | ⚠️ Aadhaar not verified
B035924,0.1575,LOW,0,0,0,64,⚠️ Aadhaar not verified
B035925,0.10750000000000001,LOW,0,1,0,59,✓ No major risk factors
B035926,0.10750000000000001,LOW,0,1,0,85,✓ No major risk factors
B035927,0.0,,0,1,0,63,✓ No major risk factors
B035928,0.10750000000000001,LOW,0,1,0,71,✓ No major risk factors
B035929,0.0,,0,1,0,57,✓ No major risk factors
B035930,0.63,HIGH,1,0,0,28,⚠️ Death record found | ⚠️ Aadhaar not verified
B035931,0.0,,0,1,0,75,✓ No major risk factors
B035932,0.1575,LOW,0,0,0,81,⚠️ Aadhaar not verified
B035933,0.10750000000000001,LOW,0,1,0,54,✓ No major risk factors
B035934,0.84,CRITICAL,1,0,0,100,⚠️ Death record found | ⚠️ Aadhaar not verified | ⚠️ Centenarian (100 yrs) | 🚨 High fraud probability
B035935,0.1575,LOW,0,0,0,20,⚠️ Aadhaar not verified
B035936,0.0,,0,1,0,56,✓ No major risk factors
B035937,0.0,,0,1,0,52,✓ No major risk factors
B035938,0.1575,LOW,0,0,0,71,⚠️ Aadhaar not verified
B035939,0.63,HIGH,1,0,0,36,⚠️ Death record found | ⚠️ Aadhaar not verified
B035940,0.0,,0,1,0,47,✓ No major risk factors
B035941,0.0,,0,1,0,65,✓ No major risk factors
B035942,0.265,LOW,0,0,0,68,⚠️ Aadhaar not verified
B035943,0.0,,0,1,0,63,✓ No major risk factors
B035944,0.0,,0,1,0,52,✓ No major risk factors
B035945,0.005000000000000001,LOW,0,1,0,76,✓ No major risk factors
B035946,0.0,,0,1,0,58,✓ No major risk factors
B035947,0.10750000000000001,LOW,0,1,0,67,✓ No major risk factors
B035948,0.0,,0,1,0,52,✓ No major risk factors
B035949,0.265,LOW,0,0,0,48,⚠️ Aadhaar not verified
B035950,0.1575,LOW,0,0,0,75,⚠️ Aadhaar not verified
B035951,0.10750000000000001,LOW,0,1,0,54,✓ No major risk factors
B035952,0.0,,0,1,0,94,✓ No major risk factors
B035953,0.0,,0,1,0,76,✓ No major risk factors
B035954,0.10750000000000001,LOW,0,1,0,95,✓ No major risk factors
B035955,0.0,,0,1,0,73,✓ No major risk factors
B035956,0.10750000000000001,LOW,0,1,0,47,✓ No major risk factors
B035957,0.10750000000000001,LOW,0,1,0,33,✓ No major risk factors
B035958,0.0,,0,1,0,34,✓ No major risk factors
B035959,0.0,,0,1,0,63,✓ No major risk factors
B035960,0.635,HIGH,1,0,0,77,⚠️ Death record found | ⚠️ Aadhaar not verified
B035961,0.31750000000000006,MEDIUM,0,1,0,115,⚠️ Centenarian (115 yrs)
B035962,0.1125,LOW,0,1,0,66,✓ No major risk factors
B035963,0.10750000000000001,LOW,0,1,0,69,✓ No major risk factors
B035964,0.21000000000000002,LOW,0,1,0,100,⚠️ Centenarian (100 yrs)
B035965,0.10750000000000001,LOW,0,1,0,88,✓ No major risk factors
B035966,0.0,,0,1,0,74,✓ No major risk factors
B035967,0.0,,0,1,0,40,✓ No major risk factors
B035968,0.0,,0,1,0,61,✓ No major risk factors
B035969,0.0,,0,1,0,52,✓ No major risk factors
B035970,0.0,,0,1,0,74,✓ No major risk factors
B035971,0.63,HIGH,1,0,0,56,⚠️ Death record found | ⚠️ Aadhaar not verified
B035972,0.1575,LOW,0,0,0,95,⚠️ Aadhaar not verified
B035973,0.10750000000000001,LOW,0,1,0,69,✓ No major risk factors
B035974,0.0,,0,1,0,62,✓ No major risk factors
B035975,0.0,,0,1,0,25,✓ No major risk factors
B035976,0.0,,0,1,0,76,✓ No major risk factors
B035977,0.1575,LOW,0,0,0,55,⚠️ Aadhaar not verified
B035978,0.10750000000000001,LOW,0,1,0,80,✓ No major risk factors
B035979,0.1575,LOW,0,0,0,70,⚠️ Aadhaar not verified
B035980,0.0,,0,1,0,35,✓ No major risk factors
B035981,0.63,HIGH,1,0,0,51,⚠️ Death record found | ⚠️ Aadhaar not verified
B035982,0.4725,MEDIUM,1,1,0,80,⚠️ Death record found
B035983,0.0,,0,1,0,50,✓ No major risk factors
B035984,0.0,,0,1,0,24,✓ No major risk factors
B035985,0.005000000000000001,LOW,0,1,0,89,✓ No major risk factors
B035986,0.10750000000000001,LOW,0,1,0,31,✓ No major risk factors
B035987,0.63,HIGH,1,0,0,74,⚠️ Death record found | ⚠️ Aadhaar not verified
B035988,0.005000000000000001,LOW,0,1,0,66,✓ No major risk factors
B035989,0.1575,LOW,0,0,0,48,⚠️ Aadhaar not verified
B035990,0.0,,0,1,0,46,✓ No major risk factors
B035991,0.0,,0,1,0,66,✓ No major risk factors
B035992,0.005000000000000001,LOW,0,1,0,22,✓ No major risk factors
B035993,0.0,,0,1,0,85,✓ No major risk factors
B035994,0.10750000000000001,LOW,0,1,0,42,✓ No major risk factors
B035995,0.1575,LOW,0,0,0,68,⚠️ Aadhaar not verified
B035996,0.265,LOW,0,0,0,24,⚠️ Aadhaar not verified
B035997,0.63,HIGH,1,0,0,68,⚠️ Death record found | ⚠️ Aadhaar not verified
B035998,0.0,,0,1,0,63,✓ No major risk factors
B035999,0.265,LOW,0,0,0,71,⚠️ Aadhaar not verified
B036000,0.0,,0,1,0,70,✓ No major risk factors
B036001,0.10750000000000001,LOW,0,1,0,26,✓ No major risk factors
B036002,0.10750000000000001,LOW,0,1,0,79,✓ No major risk factors
B036003,0.4725,MEDIUM,1,1,0,35,⚠️ Death record found
B036004,0.4725,MEDIUM,1,1,0,55,⚠️ Death record found
B036005,0.1625,LOW,0,0,0,69,⚠️ Aadhaar not verified
B036006,0.10750000000000001,LOW,0,1,0,79,✓ No major risk factors
B036007,0.27,LOW,0,0,0,98,⚠️ Aadhaar not verified
B036008,0.0,,0,1,0,28,✓ No major risk factors
B036009,0.27,LOW,0,0,0,60,⚠️ Aadhaar not verified
B036010,0.0,,0,1,0,42,✓ No major risk factors
B036011,0.63,HIGH,1,1,1,68,⚠️ Death record found | ⚠️ Location mismatch
B036012,0.5275,MEDIUM,1,0,0,74,⚠️ Death record found | ⚠️ Aadhaar not verified
B036013,0.1575,LOW,0,0,0,61,⚠️ Aadhaar not verified
B036014,0.31750000000000006,MEDIUM,0,1,0,100,⚠️ Centenarian (100 yrs)
B036015,0.1575,LOW,0,0,0,79,⚠️ Aadhaar not verified
B036016,0.10750000000000001,LOW,0,1,0,83,✓ No major risk factors
B036017,0.10750000000000001,LOW,0,1,0,58,✓ No major risk factors
B036018,0.4725,MEDIUM,1,1,0,70,⚠️ Death record found
B036019,0.265,LOW,0,0,0,57,⚠️ Aadhaar not verified
B036020,0.4725,MEDIUM,1,1,0,46,⚠️ Death record found
B036021,0.0,,0,1,0,81,✓ No major risk factors
B036022,0.005000000000000001,LOW,0,1,0,68,✓ No major risk factors
B036023,0.10750000000000001,LOW,0,1,0,39,✓ No major risk factors
B036024,0.10750000000000001,LOW,0,1,0,72,✓ No major risk factors
B036025,0.005000000000000001,LOW,0,1,0,78,✓ No major risk factors
B036026,0.005000000000000001,LOW,0,1,0,78,✓ No major risk factors
B036027,0.4725,MEDIUM,1,1,0,72,⚠️ Death record found
B036028,0.0,,0,1,0,24,✓ No major risk factors
B036029,0.0,,0,1,0,67,✓ No major risk factors
B036030,0.0,,0,1,0,62,✓ No major risk factors
B036031,0.0,,0,1,0,66,✓ No major risk factors
B036032,0.10750000000000001,LOW,0,1,0,54,✓ No major risk factors
B036033,0.0,,0,1,0,65,✓ No major risk factors
B036034,0.0,,0,1,0,99,✓ No major risk factors
B036035,0.10750000000000001,LOW,0,1,0,74,✓ No major risk factors
B036036,0.1575,LOW,0,0,0,80,⚠️ Aadhaar not verified
B036037,0.0,,0,1,0,70,✓ No major risk factors
B036038,0.1575,LOW,0,0,0,26,⚠️ Aadhaar not verified
B036039,0.10750000000000001,LOW,0,1,0,69,✓ No major risk factors
B036040,0.0,,0,1,0,38,✓ No major risk factors
B036041,0.10750000000000001,LOW,0,1,0,75,✓ No major risk factors
B036042,0.1575,LOW,0,0,0,39,⚠️ Aadhaar not verified
B036043,0.10750000000000001,LOW,0,1,0,52,✓ No major risk factors
B036044,0.0,,0,1,0,68,✓ No major risk factors
B036045,0.0,,0,1,0,55,✓ No major risk factors
B036046,0.10750000000000001,LOW,0,1,0,52,✓ No major risk factors
B036047,0.0,,0,1,0,66,✓ No major risk factors
B036048,0.0,,0,1,0,65,✓ No major risk factors
B036049,0.0,,0,1,0,65,✓ No major risk factors
B036050,0.10750000000000001,LOW,0,1,0,24,✓ No major risk factors
B036051,0.0,,0,1,0,25,✓ No major risk factors
B036052,0.0,,0,1,0,46,✓ No major risk factors
B036053,0.10750000000000001,LOW,0,1,0,54,✓ No major risk factors
B036054,0.10750000000000001,LOW,0,1,0,61,✓ No major risk factors
B036055,0.0,,0,1,0,80,✓ No major risk factors
B036056,0.10750000000000001,LOW,0,1,0,72,✓ No major risk factors
B036057,0.4725,MEDIUM,1,1,0,56,⚠️ Death record found
B036058,0.265,LOW,0,0,0,74,⚠️ Aadhaar not verified
B036059,0.1575,LOW,0,0,0,77,⚠️ Aadhaar not verified
B036060,0.0,,0,1,0,73,✓ No major risk factors
B036061,0.3675,MEDIUM,0,0,0,116,⚠️ Aadhaar not verified | ⚠️ Centenarian (116 yrs)
B036062,0.265,LOW,0,0,0,23,⚠️ Aadhaar not verified
B036063,0.1575,LOW,0,0,0,79,⚠️ Aadhaar not verified
B036064,0.10750000000000001,LOW,0,1,0,40,✓ No major risk factors
B036065,0.1575,LOW,0,0,0,50,⚠️ Aadhaar not verified
B036066,0.0,,0,1,0,55,✓ No major risk factors
B036067,0.0,,0,1,0,72,✓ No major risk factors
B036068,0.0,,0,1,0,61,✓ No major risk factors
B036069,0.1575,LOW,0,0,0,58,⚠️ Aadhaar not verified
B036070,0.1575,LOW,0,0,0,99,⚠️ Aadhaar not verified
B036071,0.3675,MEDIUM,0,1,1,61,⚠️ Location mismatch
B036072,0.265,LOW,0,0,0,91,⚠️ Aadhaar not verified
B036073,0.3675,MEDIUM,0,1,1,63,⚠️ Location mismatch
B036074,0.10750000000000001,LOW,0,1,0,74,✓ No major risk factors
B036075,0.10750000000000001,LOW,0,1,0,79,✓ No major risk factors
B036076,0.0,,0,1,0,59,✓ No major risk factors
B036077,0.10750000000000001,LOW,0,1,0,60,✓ No major risk factors
B036078,0.265,LOW,0,0,0,47,⚠️ Aadhaar not verified
B036079,0.1575,LOW,0,0,0,60,⚠️ Aadhaar not verified
B036080,0.265,LOW,0,0,0,52,⚠️ Aadhaar not verified
B036081,0.10750000000000001,LOW,0,1,0,69,✓ No major risk factors
B036082,0.7324999999999999,HIGH,1,1,1,50,⚠️ Death record found | ⚠️ Location mismatch
B036083,0.0,,0,1,0,68,✓ No major risk factors
B036084,0.4725,MEDIUM,1,1,0,87,⚠️ Death record found
B036085,0.10750000000000001,LOW,0,1,0,19,✓ No major risk factors
B036086,0.0,,0,1,0,75,✓ No major risk factors
B036087,0.0,,0,1,0,70,✓ No major risk factors
B036088,0.1575,LOW,0,0,0,58,⚠️ Aadhaar not verified
B036089,0.0,,0,1,0,58,✓ No major risk factors
B036090,0.0,,0,1,0,74,✓ No major risk factors
B036091,0.4775,MEDIUM,1,1,0,76,⚠️ Death record found
B036092,0.265,LOW,0,0,0,41,⚠️ Aadhaar not verified
B036093,0.0,,0,1,0,77,✓ No major risk factors
B036094,0.10750000000000001,LOW,0,1,0,50,✓ No major risk factors
B036095,0.265,LOW,0,0,0,53,⚠️ Aadhaar not verified
B036096,0.1125,LOW,0,1,0,66,✓ No major risk factors
B036097,0.1125,LOW,0,1,0,71,✓ No major risk factors
B036098,0.265,LOW,0,0,0,48,⚠️ Aadhaar not verified
B036099,0.7324999999999999,HIGH,1,1,1,76,⚠️ Death record found | ⚠️ Location mismatch
B036100,0.0,,0,1,0,52,✓ No major risk factors
B036101,0.1125,LOW,0,1,0,96,✓ No major risk factors
B036102,0.1575,LOW,0,0,0,79,⚠️ Aadhaar not verified
B036103,0.0,,0,1,0,75,✓ No major risk factors
B036104,0.10750000000000001,LOW,0,1,0,21,✓ No major risk factors
B036105,0.0,,0,1,0,75,✓ No major risk factors
B036106,0.0,,0,1,0,39,✓ No major risk factors
B036107,0.21000000000000002,LOW,0,1,0,119,⚠️ Centenarian (119 yrs)
B036108,0.0,,0,1,0,66,✓ No major risk factors
B036109,0.005000000000000001,LOW,0,1,0,48,✓ No major risk factors
B036110,0.0,,0,1,0,54,✓ No major risk factors
B036111,0.0,,0,1,0,63,✓ No major risk factors
B036112,0.1625,LOW,0,0,0,55,⚠️ Aadhaar not verified
B036113,0.0,,0,1,0,67,✓ No major risk factors
B036114,0.4725,MEDIUM,1,1,0,68,⚠️ Death record found
B036115,0.27,LOW,0,0,0,47,⚠️ Aadhaar not verified
B036116,0.0,,0,1,0,75,✓ No major risk factors
B036117,0.365,MEDIUM,1,1,0,22,⚠️ Death record found
B036118,0.0,,0,1,0,22,✓ No major risk factors
B036119,0.0,,0,1,0,98,✓ No major risk factors
B036120,0.0,,0,1,0,49,✓ No major risk factors
B036121,0.0,,0,1,0,56,✓ No major risk factors
B036122,0.0,,0,1,0,87,✓ No major risk factors
B036123,0.5225,MEDIUM,1,0,0,78,⚠️ Death record found | ⚠️ Aadhaar not verified
B036124,0.0,,0,1,0,65,✓ No major risk factors
B036125,0.005000000000000001,LOW,0,1,0,79,✓ No major risk factors
B036126,0.10750000000000001,LOW,0,1,0,41,✓ No major risk factors
B036127,0.0,,0,1,0,78,✓ No major risk factors
B036128,0.1575,LOW,0,0,0,87,⚠️ Aadhaar not verified
B036129,0.10750000000000001,LOW,0,1,0,32,✓ No major risk factors
B036130,0.0,,0,1,0,23,✓ No major risk factors
B036131,0.10750000000000001,LOW,0,1,0,67,✓ No major risk factors
B036132,0.10750000000000001,LOW,0,1,0,52,✓ No major risk factors
B036133,0.10750000000000001,LOW,0,1,0,76,✓ No major risk factors
B036134,0.0,,0,1,0,54,✓ No major risk factors
B036135,0.0,,0,1,0,60,✓ No major risk factors
B036136,0.0,,0,1,0,63,✓ No major risk factors
B036137,0.0,,0,1,0,69,✓ No major risk factors
B036138,0.10750000000000001,LOW,0,1,0,54,✓ No major risk factors
B036139,0.1575,LOW,0,0,0,79,⚠️ Aadhaar not verified
B036140,0.10750000000000001,LOW,0,1,0,62,✓ No major risk factors
B036141,0.0,,0,1,0,70,✓ No major risk factors
B036142,0.10750000000000001,LOW,0,1,0,77,✓ No major risk factors
B036143,0.0,,0,1,0,85,✓ No major risk factors
B036144,0.3675,MEDIUM,0,1,1,35,⚠️ Location mismatch
B036145,0.3675,MEDIUM,0,1,1,37,⚠️ Location mismatch
B036146,0.4775,MEDIUM,1,1,0,66,⚠️ Death record found
B036147,0.4725,MEDIUM,1,1,0,86,⚠️ Death record found
B036148,0.0,,0,1,0,25,✓ No major risk factors
B036149,0.3675,MEDIUM,0,0,0,113,⚠️ Aadhaar not verified | ⚠️ Centenarian (113 yrs)
B036150,0.0,,0,1,0,73,✓ No major risk factors
B036151,0.10750000000000001,LOW,0,1,0,59,✓ No major risk factors
B036152,0.10750000000000001,LOW,0,1,0,77,✓ No major risk factors
